unique_id,health_zone,health_area,date,key_quote,sample_comments,type,category,code,sample_comments_fr,type_fr,category_fr,code_fr,n
188,Beni,Mukulya,27-08-2018,,"Ebola does not exist, it's the humanitarians' commercial policy",Rumors_beliefs_observations,Ebola_does_not_exist,Ebola does not exist,Ebola n'existe pas c'est une politique commerciale des humanitaires,Rumeur_croyance_observation,Ebola_n'existe_pas,Ebola n'existe pas,1
189,Beni,Mukulya,27-08-2018,,Why does the government and NGOs mobilise for Ebola but close their eyes to the massacres?,Question,So_much_focus_on_Ebola,EVD vs other problems,Pourquoi le gouvernement et les ONG se mobilisent pour le cas d'ebola alors que ils ferment les yeux pour les massacres?,Question,Tellement_d'attention_sur_Ebola,L'Ebola contre d'autres problèmes,1
190,Beni,Mukulya,27-08-2018,,Why did we ban smoked meat but it is available in the market at Mataba?,Question,Other_questions,Other questions,Pourquoi on interdit la viande boucanée et pourtant il ya en a dans le marché de Mataba?,Question,Autres_questions,Autres questions,1
191,Beni,Mabolio,27-08-2018,1,"ebola is witchcraft, the electoral sacrifice and pursuit of money by NGOs",Rumors_beliefs_observations,Ebola_is_organized_business,Ebola is organized business (or someone making money),"Ebola c'est de la sorcelerie, sacrifice electorale et recherche d'argent des ONG",Rumeur_croyance_observation,Ebola_est_business_organisé,Ebola est business organisé (ou quelqu'un gagne de l'argent),1
191,Beni,Mabolio,27-08-2018,,"ebola is witchcraft, the electoral sacrifice and pursuit of money by NGOs",Rumors_beliefs_observations,Ebola_is_a_scheme_of_government_or_others,Ebola is a political tool,"Ebola c'est de la sorcelerie, sacrifice electorale et recherche d'argent des ONG",Rumeur_croyance_observation,Ebola_est_un_complot_du_gouvernement_ou_des_autres,Ebola est un outil politique,1
191,Beni,Mabolio,27-08-2018,,"ebola is witchcraft, the electoral sacrifice and pursuit of money by NGOs",Rumors_beliefs_observations,Ebola_causes,Supernatural cause,"Ebola c'est de la sorcelerie, sacrifice electorale et recherche d'argent des ONG",Rumeur_croyance_observation,Origine_d_Ebola,Origine supernaturelle,1
192,Beni,Mabolio,27-08-2018,,Make the vaccine available for the whole community of Beni,Suggestion_request,Expand_or_modify_vaccination_prog.,Expand or modify vaccination program,Disponibiliser le vaccin à toute la communauté de Beni,Suggestion_demande,Elargir_ou_modifer_le_programme_de_vaccination,Élargir ou modifer le programme de vaccination,1
193,Beni,Mabolio,27-08-2018,,"Once a sick person is put in isolation, who feeds him and his family?",Question,Other_questions,Other questions,Lorqu'un malade est mis en isolement qui s'ocupe de son alimentation et celle de sa famille?,Question,Autres_questions,Autres questions,1
194,Beni,Mabolio,27-08-2018,,Why different is there between the Ebola virus disease and the Ebola of plants?,Question,So_much_focus_on_Ebola,EVD vs other diseases,Quelle differnce y a-t-il entre la maladie à virus d'ebola et l'ebola des plantes?,Question,Tellement_d'attention_sur_Ebola,L'Ebola contre d'autres maladies,1
195,Beni,Mabolio,27-08-2018,,"Ebola is witchcraft, that time the EDS removed private parts of bodies",Rumors_beliefs_observations,Ebola_causes,Supernatural cause,"L'ebola c'est de la sorelerie, lors des EDS on enleve les parties intimes des cadavres",Rumeur_croyance_observation,Origine_d_Ebola,Origine supernaturelle,1
195,Beni,Mabolio,27-08-2018,,"Ebola is witchcraft, that time the EDS removed private parts of bodies",Rumors_beliefs_observations,Problems_with_SDB,"Mutilation, theft of organs or cadavers","L'ebola c'est de la sorelerie, lors des EDS on enleve les parties intimes des cadavres",Rumeur_croyance_observation,Problemes_avec_EDS,"Mutilations, voler des organes ou cadavres",1
196,Beni,Kasabinyole,27-08-2018,,"Ebola is not a normal disease, it's a demon",Rumors_beliefs_observations,Other_rumors_beliefs_observations,"Other rumour, belief, observation","Ebola n'est pas une maladie normale c'est un demon,",Rumeur_croyance_observation,Autres_rumeurs_croyances_observations,"Autre rumeur, croyance, observation",1
196,Beni,Kasabinyole,27-08-2018,,"Ebola is not a normal disease, it's a demon",Rumors_beliefs_observations,Ebola_causes,Supernatural cause,"Ebola n'est pas une maladie normale c'est un demon,",Rumeur_croyance_observation,Origine_d_Ebola,Origine supernaturelle,1
197,Beni,Kasabinyole,27-08-2018,,it's still politics/policy,Rumors_beliefs_observations,Ebola_is_a_scheme_of_government_or_others,Ebola is a political tool,C'est toujours de la politique,Rumeur_croyance_observation,Ebola_est_un_complot_du_gouvernement_ou_des_autres,Ebola est un outil politique,1
198,Beni,Kasabinyole,27-08-2018,,"we are afraid to notify of a case, because when the ambulance comes to take him he never comes back",Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),Nous avons peur d'alerter le cas d'un malade car quand l'ambulance vient le prendre il ne revient plus,Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),1
198,Beni,Kasabinyole,27-08-2018,1,"we are afraid to notify of a case, because when the ambulance comes to take him he never comes back",Rumors_beliefs_observations,Ebola_has_no_cure_always_results_in_death,"Ebola has no cure, always results in death",Nous avons peur d'alerter le cas d'un malade car quand l'ambulance vient le prendre il ne revient plus,Rumeur_croyance_observation,Ebola_ne_se_guérit_pas_entraine_toujours_la_mort,Ebola ne se guérit pas/entraîne toujours la mort,1
199,Beni,Kasabinyole,27-08-2018,,We need the vaccine,Suggestion_request,Expand_or_modify_vaccination_prog.,Expand or modify vaccination program,"Nous avons besoin du vaccin,",Suggestion_demande,Elargir_ou_modifer_le_programme_de_vaccination,Élargir ou modifer le programme de vaccination,1
200,Beni,Kasabinyole,27-08-2018,,how does the disease develop?,Question,Ebola_and_its_consequences,EVD symptoms,Cmment cette maladie se developpe?,Question,Ebola_et_ses_conséquences,Symptomes d'Ebola,1
201,Beni,Kasabinyole,27-08-2018,,Where did the disease come from?,Question,Ebola_and_its_consequences,EVD origin,D’où est venue cette maladie?,Question,Ebola_et_ses_conséquences,Origine du virus Ebola,1
202,Beni,Kasabinyole,27-08-2018,,How should we look after our children during this time?,Question,Ebola_protective_behaviors,EVD protective behaviors,Comment garder nos enfants pendant cette periode?,Question,Comportements_pour_la_prévention_d'Ebola,Comportements pour la prévention d'Ebola,1
203,Beni,Boikene,27-08-2018,,the epidemic is eliminating the love of a child to their mother,Rumors_beliefs_observations,Other_rumors_beliefs_observations,"Other rumour, belief, observation",Cette epidemie vient eliminer l'amour de l'enfant à sa mere,Rumeur_croyance_observation,Autres_rumeurs_croyances_observations,"Autre rumeur, croyance, observation",1
204,Beni,Boikene,27-08-2018,,it's witchcraft,Rumors_beliefs_observations,Ebola_causes,Supernatural cause,C'es de la sorcelerie,Rumeur_croyance_observation,Origine_d_Ebola,Origine supernaturelle,1
205,Beni,Boikene,27-08-2018,,it's a political affair,Rumors_beliefs_observations,Ebola_is_a_scheme_of_government_or_others,Ebola is a political tool,c'est une affaire politique,Rumeur_croyance_observation,Ebola_est_un_complot_du_gouvernement_ou_des_autres,Ebola est un outil politique,1
206,Beni,Boikene,27-08-2018,,bring the vaccine for the whole community,Suggestion_request,Expand_or_modify_vaccination_prog.,Expand or modify vaccination program,Amener le vaccin pour toute la communauté,Suggestion_demande,Elargir_ou_modifer_le_programme_de_vaccination,Élargir ou modifer le programme de vaccination,1
207,Beni,Boikene,27-08-2018,,the administrator of the ambulance neglects the community's call once there is a suspect case,Rumors_beliefs_observations,Critics_or_observation_of_the_response,unresponsive government or others,Les gestionnaire de l'ambulance neglide l'appel de la communauté lors d'un cas suspect,Rumeur_croyance_observation,Critiques_et_observations_de_la_riposte,Négligence des gouvernements ou autres,1
207,Beni,Boikene,27-08-2018,,the administrator of the ambulance neglects the community's call once there is a suspect case,Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),Les gestionnaire de l'ambulance neglide l'appel de la communauté lors d'un cas suspect,Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),1
208,Beni,Boikene,27-08-2018,1,"in the health centers, there is a delay after the consultation, increase the number of nurses",Suggestion_request,Improve_health_care,Improve health care,"Dans le centres de santé on tarde lors de la consultation, augmenter les infirmiers",Suggestion_demande,Améliorer_les_soins_de_santé,Améliorer les soins de santé,1
209,Beni,Boikene,27-08-2018,,is the treatment used for the disease effective?,Question,Diagnosis_treatment_and_ETC,"Diagnosis, treatment, ETC",Est-ce que le traitement qu'on utilise est efficace contre cette maladie?,Question,Diagnostique_traitement_et_CTE,"Diagnostique, traitement, CTE",1
210,Beni,Boikene,27-08-2018,,"when children sleep together, and one has symptoms, how do we protect the others?",Question,Ebola_protective_behaviors,EVD protective behaviors,"Lorsque les enfants dorment ensemble et que l'un presente les symptomes, comment allons nous faire our proteger les autres?",Question,Comportements_pour_la_prévention_d'Ebola,Comportements pour la prévention d'Ebola,1
211,Beni,Boikene,27-08-2018,,"in breastfeeding women who are infected but don't have symptoms, how do we protect the child?",Question,Ebola_protective_behaviors,EVD protective behaviors,Chez les femmes allaitentes contaminée et dont les signes sont cachés comment on va proteger l'enfant?,Question,Comportements_pour_la_prévention_d'Ebola,Comportements pour la prévention d'Ebola,1
212,Beni,Kasabinyole,27-08-2018,,"some parents are afraid of registering their children in school, fearing the Ebola virus disease",Rumors_beliefs_observations,Other_rumors_beliefs_observations,"Protection of children, schools from Ebola",Certains parents ont peur d'inscrire leus enfants à l'ecole craignant la maladie d'ebola,Rumeur_croyance_observation,Autres_rumeurs_croyances_observations,Protection des écoles et enfants contre l'Ebola,1
213,Beni,Kasabinyole,27-08-2018,,vaccination for everyone,Suggestion_request,Expand_or_modify_vaccination_prog.,Expand or modify vaccination program,vaccin pour tout le monde,Suggestion_demande,Elargir_ou_modifer_le_programme_de_vaccination,Élargir ou modifer le programme de vaccination,1
214,Beni,Kasabinyole,27-08-2018,,the population is taking the posters (not clear if they are taking handouts or taking down billboards),Rumors_beliefs_observations,Other_rumors_beliefs_observations,"Other rumour, belief, observation",la population reclame les affiches,Rumeur_croyance_observation,Autres_rumeurs_croyances_observations,"Autre rumeur, croyance, observation",1
215,Beni,Kasabinyole,27-08-2018,,will the children stay on vacation so that they do not get infected in class?,Question,Schools_or_children,EVD prevention at school,Les enfants en vacances vont-il y rester pour qu'ils ne puissent pas se contaminer en classe?,Question,Ecoles_ou_enfants,Prévention Ebola à l’école,1
216,Beni,Kasabinyole,27-08-2018,,how do we avoid the outbreak for a breastfeeding child?,Question,Ebola_protective_behaviors,EVD protective behaviors,Comment on doit echapper à cette epidemie pour un enfant qui allaite?,Question,Comportements_pour_la_prévention_d'Ebola,Comportements pour la prévention d'Ebola,1
1376,Mandima,Bela,27-08-2018,,"why is the vaccine only for the people of Mangina,not Abella, Makumo, etc.",Question,Vaccine,Unfair vaccine distribution,POURQUOI LE VACCIN SEULEMENT AUX GENS DE MANGINA ? PAS Àbella MAKUMO ETC,Question,Vaccin,Distribution inéquitable du vaccin,1
1377,Mandima,Bela,27-08-2018,,why write the names of the people on the barrier? To go along with the second world (foreign countries?),Question,Other_questions,Questions indicating suspicion,POURQUOI ECRIRE LES NOMS DES GENS à la BARRIERE ? POUR ALLER AVEC AU DEUXIME MONDE,Question,Autres_questions,Questions indiquant de la suspicion,1
1378,Mandima,Makeke,27-08-2018,,Ebola is it an illness?,Question,Other_questions,Other questions,Ebola c'est une maladie?,Question,Autres_questions,Autres questions,1
1379,Mabalako,NJIAPANDA BELLA,27-08-2018,,"the doctors don't provide good care anymore, they are preoccupied with Ebola",Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),LES MEDECINS NE SOIGNENT PLUS BIEN ILS SONT OCCUPES PAR EBOLA,Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),1
